lieu,variapres3h,Direcvent10min,Vitessevent10mn,Temperature,Humidite,Pressionstation,Variationpressionen24h,TemperatureMinSol12hrs,RafalesPeriode,NumAcc,choc,voie,grav,sexe,trajet,annNais,mois
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,1,5,1945,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1928,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,2,5,1955,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,1,1,5,1954,9
MONTPELLIER,140,270,3.5,290.55,52,101650,380,285.85,9.5,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,50,290,7.7,287.35,57,101410,340,285.85,11.7,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,-90,240,2.8,294.85,36,101510,540,285.95,6.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,-50,300,3.8,293.85,41,101600,450,285.85,9.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,100,250,3.6,286.65,66,101510,350,285.85,6.2,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,110,280,4.9,291.95,46,101620,490,286.85,7.7,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,40,280,6.6,287.35,61,101360,180,286.55,11.9,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,170,270,3.3,290.25,53,101790,470,290.15,7.3,201700006707,4,8,3,1,5,1936,9
MONTPELLIER,30,40,2.2,288.85,92,102670,-120,287.85,4.0,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,-30,50,2.6,289.35,89,102710,-50,287.85,3.6,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,0,160,2.3,290.65,86,102610,-110,288.65,3.4,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,150,80,4.2,292.05,79,102820,-60,287.85,5.0,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,10,50,1.3,287.45,91,102620,-120,286.35,2.1,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,-70,150,4.1,295.15,61,102750,-60,288.45,5.9,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,-140,160,4.3,293.75,72,102610,-80,288.45,6.2,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,-70,30,2.0,288.55,92,102640,-90,287.85,3.4,201700006708,2,7,2,1,9,1978,10
MONTPELLIER,30,40,2.2,288.85,92,102670,-120,287.85,4.0,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,-30,50,2.6,289.35,89,102710,-50,287.85,3.6,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,0,160,2.3,290.65,86,102610,-110,288.65,3.4,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,150,80,4.2,292.05,79,102820,-60,287.85,5.0,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,10,50,1.3,287.45,91,102620,-120,286.35,2.1,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,-70,150,4.1,295.15,61,102750,-60,288.45,5.9,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,-140,160,4.3,293.75,72,102610,-80,288.45,6.2,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,-70,30,2.0,288.55,92,102640,-90,287.85,3.4,201700006708,2,7,1,1,5,1970,10
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,6,7,3,2,5,1990,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,6,7,2,2,5,1991,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,6,7,2,2,5,1993,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,6,7,2,1,5,1987,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,6,7,1,1,4,1990,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,1,7,3,2,5,1990,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,1,7,2,2,5,1991,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,1,7,2,2,5,1993,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,1,7,2,1,5,1987,11
MONTPELLIER,0,330,1.9,276.35,65,101940,0,274.95,3.3,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,80,320,4.1,283.35,59,102060,10,280.15,4.7,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,-60,20,7.4,291.05,37,101820,-50,274.65,10.2,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,160,290,1.7,284.95,54,101980,0,274.65,3.7,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,-20,350,1.6,277.65,65,102030,130,276.05,2.6,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,-90,320,2.5,276.65,68,101940,50,274.95,3.4,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,-150,190,1.4,290.55,35,101880,-70,274.65,3.3,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,90,350,2.3,281.25,50,102030,-20,274.65,3.0,201700006709,1,7,1,1,4,1990,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,6,7,1,1,5,1973,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,6,7,1,1,5,1996,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,6,7,4,1,5,1996,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,2,7,1,1,5,1973,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,2,7,1,1,5,1996,11
MONTPELLIER,70,290,1.3,279.35,62,102050,150,277.05,2.8,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,110,10,3.4,281.75,59,101980,150,276.95,4.8,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,110,350,3.8,283.05,60,102050,100,276.45,7.0,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,50,10,5.1,279.95,72,101940,60,276.45,6.4,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,-10,320,4.1,279.55,71,101890,-20,276.45,4.5,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,-100,330,3.4,287.65,41,101950,100,276.45,6.9,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,0,310,1.4,278.95,72,101900,-40,276.65,3.3,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,-80,10,4.4,288.95,36,101870,140,276.95,6.2,201700006710,2,7,4,1,5,1996,11
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,4,7,3,2,9,1957,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,4,7,4,2,9,1989,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,4,7,1,2,4,1985,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,4,7,1,1,2,1991,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,4,7,1,1,1,1986,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,1,7,3,2,9,1957,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,1,7,4,2,9,1989,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,-70,10,2.2,285.85,40,103370,300,272.35,5.9,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,-50,320,4.1,276.05,75,103260,410,275.25,5.8,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,30,300,1.3,274.55,79,103290,390,273.85,3.5,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,-60,230,3.3,285.45,48,103310,310,272.35,4.2,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,50,310,0.6,275.95,74,103440,170,274.25,1.9,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,80,330,1.0,278.05,66,103390,250,272.35,2.3,201700006711,1,7,1,2,4,1985,12
MONTPELLIER,40,310,4.8,278.35,68,103310,470,276.25,5.6,201700006711,1,7,1,1,2,1991,12
MONTPELLIER,150,320,2.4,279.45,65,103440,350,272.35,3.2,201700006711,1,7,1,1,2,1991,12
